EmployeeID,EmployeeName,Gender,Age,Department,JobTitle,EducationLevel,City,Salary,ExperienceYears,PerformanceScore,LeavesTaken,ProjectsHandled,JoiningDate,Status,Attrition,WorkMode,Unnamed: 0
24394,Employee_1339,Male,35, Sales ,Director,bachelor,Gurgaon,145617.45,31,5,23,2,26/05/2024,On Leave, Yes ,Hybrid,4394
24395,Employee_1169,male,55, HR ,Engineer,Master,Kolkata,₹54541.82,8,2,11,,30-11-2016, On Leave ,No,Remote,4395
24396,Employee_951,Female,46,Product,Senior Engineer,High School,Mumbai,₹64573.40,21,5,13,22,06/11/2019,Terminated,no, Hybrid ,4396
24397,  Employee_599  ,Female,40,Operations,Director,Master,Pune,₹134153.15,27,1,25,19,2023-03-07,Active,no,Remote,4397
24398,Employee_332,Male,32,Legal,Analyst,High School,Delhi,₹41908.80,8,7,11,17,31/08/2015,On Leave,No,Remote,4398
24399,Employee_545,Male,44,OPERATIONS,Executive,Bachelor,Kolkata,₹68570.18,16,9,10,20,2020-12-07,Terminated,,HYBRID,4399
24400,Employee_966,male,41,Finance,Director,High School,Delhi,₹111786.66,13,1,17,14,03-03-2016,On Leave,Yes,Remote,4400
24401,Employee_1098,Male,42,Operations,,High School,Bangalore,₹37847.67,5,9,,18,28/12/2016,Terminated,No,Remote,4401
24402,Employee_330,MALE,40,Finance,Engineer,Master,Ba@galore,₹180322.87,23,10,13,23,2018-04-09,,No,Hybrid,4402
24403,Employee_485,Female,,Engineering,Manager,phd,Ahmedabad,₹96507.37,31,4,1,10,2024-03-08,Resigned,No,Remote,4403
24404,Employee_23, Male ,56,Operations,senior engineer,,Mumbai,₹152202.47,24,8,5,7,2022-08-07,RESIGNED,No,Hybrid,4404
24405,Employee_1250,Male,56,Sales,Intern,High School,Pu#e,₹91694.46,31,5,19,22,2018/07/03,Resigned,Yes,On-site,4405
24406,Employee_176,Female,,Operations,Executive,Master,Pune,₹109915.06,,7,22,17,15-07-2018,Terminated,No, Hybrid ,4406
24407,Employee_778,Male,3870,Product,Engineer,High School,Gurgaon,₹115878.59,15,9,14,0,2021/04/23,Resigned,Yes,ON-SITE,4407
24408,Employee_1437,Female,47,Finance,manager,Bachelor,Hyderabad,₹141106.72,28,8,21,10,2021/12/30,On Leave,yes,Hybrid,4408
24409,Employee_477,Male,58,Operations,manager,High School,Kolkata,₹142769.17,20,8,2,17,N/A,On Leave,No,Remote,4409
24410,Employee_814,Female,57,Operations,Analyst,PhD,Kolkata,₹167053.76,22,10,11,22,2018-04-16,Resigned,No,REMOTE,4410
24411,Employee_811,Female,30,operations,Senior Engineer,phd,Hyderabad,₹107281.63,11,5,7,16,16-06-2015,on leave,No,HYBRID,4411
24412,Employee_689,,34,operations,Manager,master,  Chennai  ,₹228686.02,28,1,21,4,2019/10/27,On Leave,,Remote,4412
24413,Employee_1271,Female,48,Legal,,bachelor,Bangalore,₹230299.82,28,6,,17,2020/02/10,Active,No,On-site,4413
24414,Employee_991,Male,39,Operations,Senior Analyst,,Gurgaon,₹83200.92,27,1,7,15,2016-05-13,On Leave,No,Hybrid,4414
24415,Employee_1063,Male,38,Operations,Director,High School,Bangalore,164055.43,18,3,5,6,14-02-2015,ON LEAVE, Yes ,On-site,4415
24416,Employee_1281,Female,46, HR ,Director,Master,Noida,₹79359.73,9,3,25,23,2016/06/11,Active,No,Hybrid,4416
24417,Employee_1236,Female,54,Finance,Analyst,High School,Gurgaon,₹43282.56,13,4,23,19,2024/04/28,Active, Yes ,Remote,4417
24418,Employee_1049,Female,28,Marketing,senior engineer,,Bangalore,138154.26,,2,25,11,2022/11/16,Terminated,Yes,REMOTE,4418
24419,  Employee_83  ,Male,25,Sales,senior manager,Master,Delhi,₹34477.48,4,3,6,17,26/12/2022,On Leave,yes,On-site,4419
24420,Employee_859,Male,28,Legal,Manager,Bachelor,Bangalore,₹158385.16,20,7,2,9,2024-10-16,On Leave,no,On-site,4420
24421,Employee_235,FEMALE,31,product,Executive,MASTER,Ahmedabad,,31,3,26,11,15-08-2024,Terminated,YES,Hybrid,4421
24422,Employee_1488,Female,25,,Intern,Bachelor,Mumbai,₹83815.88,11,8,16,,01-10-2024,Terminated,No,On-site,4422
24423,Employee_1121,MALE,53,Legal,Executive,High School,Gurgaon,₹132055.18,21,8,2,25,10/05/2022,Active,Yes,REMOTE,4423
24424,Employee_1436,Male,21,,VP,bachelor,Noida,₹82899.92,9,2,13,10,18-05-2020,On Leave,No,On-site,4424
24425,  Employee_94  ,Male,30, Engineering ,Senior Engineer,Master,Gurgaon,₹28854.09,3,3,8,0,2019-08-22,On Leave, No ,On-site,4425
24426,Employee_1216,Male,21,Engineering,VP,Bachelor,Mumbai,₹98689.92,11,10,1,6,2024/06/12,On Leave,No,Hybrid,4426
24427,Employee_28,Female,22,,Engineer,PhD,Ahmedabad,₹116290.36,,1,16,15,2015/09/01,Active,No,Remote,4427
24428,Employee_903,Male,58,Engineering,director,phd,,₹71873.48,22,5,24,11,03-07-2017,Active,Yes,Hybrid,4428
24429,Employee_943,Female,,HR,director,Master,Chennai,₹207374.23,29,10,11,15,11-01-2021,Active,No,On-site,4429
24430,Employee_643,Male,26, Finance ,vp,PhD,,₹47207.16,14,3,29,11,20-11-2024, Resigned ,No,Hybrid,4430
24431,Employee_1325, Female ,5699,Sales,manager,PhD,Chennai,₹97178.11,33,6,26,4,2023-07-09,Active,No,Hybrid,4431
24432,Employee_771,Male,58,Sales,Senior Engineer,Master,Hyderabad,₹105246.72,11,3,4,12,19/06/2023, Resigned , Yes ,hybrid,4432
24433,Employee_122,Male,29,Legal,Analyst,Bachelor,Bangalore,₹135997.36,16,10,3,19,16-03-2024,Active,Yes,On-site,4433
24434,Employee_1323,Female,,sales,Intern,PhD,Bangalore,₹259884.66,33,5,2,0,2023-07-18,Resigned,No,Remote,4434
24435,Employee_422,Female,36,Marketing, VP ,Bachelor,Hyderabad,₹86733.45,34,7,25,,2022/08/01,On Leave,No,REMOTE,4435
24436,Employee_531,Male,58, Legal ,Executive,High School,Noida,₹128140.15,,6,27,21,27/03/2023,Active,No,Remote,4436
24437,Employee_44,Female,22,Finance,Senior Analyst,phd,,₹37774.47,8,4,,0,2016/05/13,on leave,NO,On-site,4437
24438,Employee_1089,Male,54,Finance,Engineer,PhD,Chennai,₹104164.72,15,5,-11,16,13/10/2023,On Leave,No,On-site,4438
24439,Employee_832,Female,,Engineering,Manager,PhD,Delhi,₹155896.46,23,4,4,21,04/03/2022,on leave,No,Hybrid,4439
24440,Employee_277,Male,57,Sales,senior manager,PhD,Gurgaon,₹63806.37,7,2,25,23,02/07/2021,Terminated,Yes,Hybrid,4440
24441,,Male,60,Product,Manager,Bachelor,Ahmedabad,₹144012.47,21,6,24,3,2020/08/22,Resigned,No,On-site,4441
24442,Employee_306,,35,FINANCE,EXECUTIVE,High School,Gurgaon,170671.9,22,4,5,8,15/12/2016,Terminated,No,,4442
24443,Employee_1191,Male,57,Sales,Executive,Bachelor,Mumbai,₹28696.08,1,10,28,20,2016-11-09,Resigned,Yes,HYBRID,4443
24444,Employee_17,Male,37,Operations,Senior Engineer,master,Kolkata,₹41335.13,13,2,22,9,25/12/2024,Terminated,Yes,Remote,4444
24445,Em#loyee_7,Female,41,Engineering,Director,PHD,,₹50676.91,8,4,13,15,03/09/2015,ACTIVE,No,Hybrid,4445
24446,Employee_1056,Male,55,HR,VP,,,₹55488.04,12,9,19,25,08/12/2017,terminated,No,Hybrid,4446
24447,Employee_763,female,-51,Finance,Senior Analyst,Master,Chennai,₹41554.09,9,6,27,21,2022/06/17,Terminated,Yes,Hybrid,4447
24448,Employee_667,Female,43,SALES,Intern,,Kolkata,₹57609.72,9,3,22,1,2019/02/25,Active,yes,Remote,4448
24449,Employee_1245,Female,40, Engineering ,Engineer,Bachelor,Chennai,₹67299.27,6,7,10,19,05/05/2020,Terminated,No,On-site,4449
24450,Employee_349,Female,43,ENGINEERING,Senior Analyst,PhD,Gurgaon,₹16736.00,0,5,12,0,22/10/2020,Terminated,No,Remote,4450
24451,Employee_1494,Male,54,operations,Intern,PhD,Chennai,₹30962.29,2,1,24,20,2022-10-20,Resigned,No,hybrid,4451
24452,Employee_23, Male ,30,Legal,VP,master,Gurgaon,₹40316.42,4,4,25,22,2022-08-05,terminated,Yes,Hybrid,4452
24453,Employee_1380,female,32,HR,Manager,master,Chennai,₹72896.54,19,3,18,4,04-10-2021,Terminated,Yes,ON-SITE,4453
24454,Employee_983,Female,23,Marketing, Analyst ,PHD,Kolkata,₹174447.63,29,1,4482,23,16/07/2016,On Leave,No,Hybrid,4454
24455,Employee_901,Male,39,,senior analyst,Bachelor,Noida,₹30686.35,2,2,19,20,2021-03-31,On Leave,YES,on-site,4455
24456,,Male,50,Product,Senior Analyst,Master,Delhi,₹32381.19,4,7,23,,TBD,Active,yes,Hybrid,4456
24457,Employee_858,Female,25,Legal,Executive,PhD,Pune,₹56141.49,,6,3553,8,2019-07-26,Resigned,No,,4457
24458,Employee_259,Female,46,Product,Senior Engineer,High School,Noida,₹19298.97,1,2,12,7,2019-12-06,Resigned,No,Remote,4458
24459,Employee_1087,Female,27,Operations,Analyst,PhD,Mumbai,₹220374.96,26,6,14,4,2022-12-19,Resigned,No,remote,4459
24460,Employee_1433,Male,26,Marketing,VP,high school,Hyderabad,₹28958.22,8,6,12,21,2015/12/27,Terminated,yes,On-site,4460
24461,Employee_979,Female,59,,Manager,High School,Bangalore,₹22136.26,2,7,5,1,2020/09/18,Active,yes,On-site,4461
24462,Employee_943, Male ,43,FINANCE,Director,PhD,Delhi,₹279892.28,33,2,3,17,2024-01-12,Active,No,Remote,4462
24463,Employee_218,Male,38,Sales,Senior Analyst,Master,Pune,₹58170.45,15,10,30,20,2099-12-31,resigned,No,,4463
24464,Employee_154,Female,55,Sales,Senior Analyst,Bachelor,Gurgaon,₹182876.32,26,7,8,11,TBD,Active,Yes,,4464
24465,Employee_964,Female,23,HR,Intern,Bachelor,Kolkata,₹98927.49,16,10,-14,2,2023/03/02,On Leave,Yes,Remote,4465
24466,Employee_204,Female,43,Product,Senior Engineer,PhD,Pune,,3,6,18,6,08/11/2015,active, Yes , Hybrid ,4466
24467,Employee_741,Male,49,Legal,Senior Analyst,High School,Bangalore,₹88975.64,18,7,5,1,28-03-2023,TERMINATED,,REMOTE,4467
24468,Employee_1021,Female,56,Marketing,Director,HIGH SCHOOL,Delhi,₹71205.00,24,1,21,24,10/03/2019, Terminated ,Yes,Remote,4468
24469,Employee_296,Male,57,,Senior Engineer,high school,Mumbai,,4321,8,22,17,12-07-2015,,No,Hybrid,4469
24470,Em@loyee_1270,Female,57,Operations,Senior Analyst,Bachelor,,₹61122.91,6,2,27,20,2017/09/01,Terminated,No,On-site,4470
24471,Employee_336,Female,54,Product,INTERN,Bachelor,Hyderabad,₹90095.12,14,5,16,13,01-11-2016,Resigned,No,On-site,4471
24472,Employee_735,female,36,HR,VP,PhD,Noida,₹18367.27,0,5,22,8,2021-01-20,Resigned,,Hybrid,4472
24473,Employee_1326,Female,54,HR,Director,Bachelor,Mumbai,₹36840.39,10,10,28,5,not-a-date,ON LEAVE,No,on-site,4473
24474,Employee_112,Female,33,SALES,Analyst,Master,Pune,₹205711.78,-29,2,30,4,2020/06/29,On Leave,No,Hybrid,4474
24475,Employee_1159,Male,55,HR,,High School,Kolkata,₹18741.68,1,10,28,20,04-07-2018,on leave,No,Hybrid,4475
24476,Employee_449,Female,29,Finance,Engineer,PhD,Pune,₹107285.15,29,8,3990,4,2020-11-24,Active,No, Remote ,4476
24477,Employee_1361,Female,61,Finance,,Bachelor,Chennai,₹97876.89,12,2,8,24,2024-01-16,Active,yes,On-site,4477
24478,Employee_1172,Female,43,Marketing,Executive,Master,Noida,₹46905.70,4,1,20,11,2021-02-27,On Leave,Yes,,4478
24479,Employee_413,Male,26,Product,Senior Engineer,High School,Mumbai,₹11638.58,0,2,,13,2016-11-20,Active,Yes,Remote,4479
24480,Employee_1098,Female,62,Product,VP, Bachelor ,Gurgaon,₹151373.02,24,4,16,6,2024/01/25,Terminated, Yes ,on-site,4480
24481,Employee_1126,Female,45,Sales,Manager,High School,Ahmedabad,₹82704.44,23,1,2512,21,2099-12-31, Resigned ,No,Hybrid,4481
24482,Employee_1364,Female,37,marketing,Executive,phd,Delhi,₹216398.05,29,8,27,4,12/02/2020,Resigned,No,Hybrid,4482
24483,Employee_374,,34,Sales,Director,Master,Noida,₹100543.35,25,9,14,18,2019-01-24,On Leave,No,Hybrid,4483
24484,,Male,38,,Analyst,PhD,Delhi,₹93883.73,13,4,11,6,2020/05/27,On Leave,NO, Hybrid ,4484
24485,Employee_12,Female,61,Product,EXECUTIVE,High School,Delhi,72396.11,22,10,22,10,2023/05/02,terminated,Yes,Hybrid,4485
24486,Employee_403,Female,50,sales,Director,Master,Kolkata,₹195243.55,26,6,27,17,2015-01-25,Active,YES,Remote,4486
24487,Employee_1419,Female,25,HR,vp,Master,Delhi,,5,8,8,20,01/12/2023,Active,no,HYBRID,4487
24488,Employee_871,,23,Product,Senior Manager,Bachelor,Ahmedabad,₹155715.47,32,7,19,18,2022/02/05,Resigned,Yes,Hybrid,4488
24489,Employee_974,Female,55,Engineering, VP , High School ,,₹192099.31,1488,4,2,6,2099-12-31,Resigned,Yes,Remote,4489
24490,Employee_551,Male,,legal,Analyst,PhD,,₹69405.66,9,3,29,14,2016-06-17,Resigned,Yes,Remote,4490
24491,Employee_365,Male,58,HR,Director,BACHELOR,Noida,₹83556.94,-22,5,14,22,25/06/2024,Terminated,No,On-site,4491
24492,Employee_475,Male,53,Product,Senior Analyst,Master,Delhi,₹167163.81,32,9,15,12,2023-12-19,On Leave,No,ON-SITE,4492
24493,Employee_404,Male,40,legal,Senior Engineer,PhD,Gurgaon,₹112235.82,28,1,7,9,2022/10/29,Terminated,,Remote,4493
24494,Employee_1303,Male,41,Engineering,Intern,High School,Kolkata,₹217488.35,30,6,16,22,25-08-2020,Terminated,yes,On-site,4494
24495,  Employee_313  ,Male,38,legal,Analyst,PHD,Ahmedabad,₹215337.86,27,1,30,17,2022-03-31,On Leave,No,REMOTE,4495
24496,Employee_135,male,62,,senior manager,Master,Ahmedabad,₹143215.15,17,,19,19,2099-12-31,TERMINATED,Yes, On-site ,4496
24497,Employee_887,Female,10830,Sales,SENIOR ANALYST,MASTER,Bangalore,₹124216.97,19,3,6,6,20-04-2022,Active,Yes,ON-SITE,4497
24498,Employee_363,FEMALE,33,HR,Analyst,HIGH SCHOOL,Hyderabad,₹90668.11,20,,14,10,08-05-2017,On Leave,,Remote,4498
24499,,Male,37,finance,Manager,master,Delhi,₹268300.62,,3,4,23,2022-12-15,Resigned,No,Hybrid,4499
24500,Employee_892,Female,60,Engineering,VP,high school,Kolkata,₹103349.38,17,2,27,12,17-10-2021,active,No,Remote,4500
24501,Employee_48,MALE,55,sales, Engineer ,High School,Hyderabad,₹24247.33,,7,4,9,25/01/2019,On Leave,Yes, On-site ,4501
24502,,male,59,Marketing,VP,High School,Hyderabad,₹89423.81,11,5,13,8,05/09/2022,Terminated,No,Remote,4502
24503,Employee_504,Female,49,Legal, Manager ,phd,Mumbai,₹29353.07,3,3,3,21,23/09/2019,Terminated,No,On-site,4503
24504,,Female,28,Engineering,Manager,Master,Bangalore,32191.3,4,3,26,17,23/07/2016, On Leave ,no,REMOTE,4504
24505,Employee_1463,Male,34,Operations,Engineer,PhD,Pune,,5,9,,10,2021/12/10,,No, Hybrid ,4505
24506,,FEMALE,31,Engineering,Intern,Bachelor,Pune,₹88937.68,24,,15,6,2024-05-03,Resigned,,On-site,4506
24507,Employee_634,Female,23,Marketing,Senior Analyst,Master,Ahmedabad,₹31887.90,2,,6,174,26/10/2024,Resigned,Yes,On-site,4507
24508,Employee_1127,Male,33,Engineering,Manager,Master,Ahmedabad,95076.17,19,3,5,7,2021/05/15,Resigned,No,On-site,4508
24509,Employee_1208,Male,27,Sales,Intern,PhD,,₹200771.37,24,10,11,15,30-12-2015,On Leave,No,On-site,4509
24510,Employee_991,Male,24,Marketing,senior manager,Master,Noida,₹148446.23,34,7,18,9,2018/09/23,On Leave,No,Remote,4510
24511,Employee_24,Male,51,Marketing,Director, Bachelor ,Chennai,₹154567.16,27,10,15,13,2018-04-26,Resigned,Yes,On-site,4511
24512,Employee_1163,Female,49, Operations ,Senior Engineer, PhD ,Delhi,₹95186.14,23,4,10,,19-02-2017,ON LEAVE,No,Hybrid,4512
24513,Employee_1453,Male,45,Sales,Analyst,Master,Hyderabad,₹93811.32,19,9,18,15,2015/01/04,active,No,Hybrid,4513
24514,Employee_98,male,2773,sales,Senior Engineer,phd,  Ahmedabad  ,₹147049.95,19,6,18,18,21/02/2022,,No,Hybrid,4514
24515,,Male,22,,VP, High School ,Pune,₹48586.24,11,2,5,15,25-11-2018,Terminated,Yes,Remote,4515
24516,Employee_854,Male,32,LEGAL,Senior Analyst,,Delhi,,,5,18,24,2015-02-08,Active,Yes,on-site,4516
24517,Employee_682,FEMALE,43,Finance,Senior Manager,phd,Noida,₹202950.63,27,,29,,10/02/2016,Resigned,No,Remote,4517
24518,Employee_284, Female ,48,Finance,Senior Manager,High School,Mumbai,₹135876.20,25,5,28,21,15/04/2019,Terminated,Yes, Remote ,4518
24519,Employee_144,MALE,49,Operations,Executive,BACHELOR,Chennai,₹94291.96,12,3,22,15,02-04-2016,On Leave,No,Hybrid,4519
24520,Employee_1190,FEMALE,37,PRODUCT,senior manager,high school,Chennai,₹81334.09,21,4,18,13,2023/07/23,On Leave,No,Hybrid,4520
24521,Employee_206,Female,58,SALES,analyst,High School,Hyderabad,₹68869.22,7,3,26,22,28/04/2018,Terminated,No,On-site,4521
24522,Employee_23,Male,58,Marketing,Senior Analyst,High School,Ahmedabad,₹100169.72,33,,0,7,2016-12-04,Active,No,Remote,4522
24523,Employee_114,Male,50,Sales,Senior Engineer,,Bangalore,₹72900.27,17,8,3,,2018-12-11,On Leave,No,On-site,4523
24524,,,21,Legal,engineer,PhD,Ahmedabad,₹96796.29,10,10,1,24,2023/07/05,Resigned,yes,Remote,4524
24525,Employee_687,Female,54,Operations,Director,Bachelor,Noida,₹221587.58,28,9,12,3,15-04-2019,Active,No, On-site ,4525
24526,Employee_938,Female,42,Finance,,,Chennai,₹63971.73,5,2,7,2,2016/01/30,ON LEAVE,No,Remote,4526
24527,,Female,36,Sales,Senior Analyst,High School,Ahmedabad,₹22477.20,2,3,23,5,23-03-2015,Resigned, Yes ,Remote,4527
24528,  Employee_703  ,Male,39,HR,Intern,Master,Ahmedabad,,23,4,17,1043,2016-12-19,Resigned,No,Remote,4528
24529,Employee_299, Male ,37,Engineering,VP,Master,Delhi,₹275336.60,32,9,2,14,2018-02-26,terminated,Yes,ON-SITE,4529
24530,  Employee_268  ,Male,36,Legal,Manager,PhD,Ah@edabad,₹188936.29,33,4,26,18,2015-08-12,On Leave,No,ON-SITE,4530
24531,Employee_167,FEMALE,62, Sales ,manager,master,Hyderabad,₹41553.13,5,3,27,24,19-11-2019,terminated,No,Remote,4531
24532,Employee_768,Male,24,Sales,Executive,Bachelor,Mumbai,₹159265.38,20,2,7,14,2020-06-25,On Leave,Yes,On-site,4532
24533,Employee_664,female,59,Finance,VP, PhD ,Hyderabad,₹225290.41,35,1,22,23,2015/11/01,Terminated,No,On-site,4533
24534,Employee_40,MALE,43,HR,Intern,High School,Noida,,29,4,21,25,10-04-2024,Active,no,Hybrid,4534
24535,Employee_1379,Female,40,Sales,Intern, Bachelor ,Delhi,21038.07,2,3,7,10,2019/10/16,Terminated,Yes,Remote,4535
24536,Employee_358,MALE,-30,Engineering,senior analyst,Master,Delhi,69301.9,22,,570,9,2016/02/10,Terminated,No,Remote,4536
24537,  Employee_46  ,Female,38,HR,Executive,High School,Mumbai,₹63342.50,14,7,29,14,2019-03-16,Terminated,No,REMOTE,4537
24538,Employee_222, Male ,58,Legal,Engineer,PhD,Noida,₹137620.76,26,1,2,15,29/08/2023,RESIGNED,No,Hybrid,4538
24539,Employee_642,Female,50,Finance,Analyst,Bachelor,,₹33564.99,2,6,6,10,2022/07/29,Resigned,No,Remote,4539
24540,Employee_1046,FEMALE,28,Marketing,Manager,Bachelor,Pune,₹161505.46,21,4,18,22,24/04/2015,Active,Yes,On-site,4540
24541,Employee_1216,Female,51,Sales,Senior Engineer,Bachelor,Hyderabad,₹43630.05,,4,5,12,27-04-2016, Active ,YES,remote,4541
24542,Employee_95,Male,44, Marketing ,,PhD,Chennai,₹82396.49,16,1,18,,25-03-2016,resigned,Yes,Hybrid,4542
24543,Employee_81,MALE,38,Legal,Senior Engineer,Master,Hyderabad,₹83857.53,11,4,0,18,2020-06-19,Resigned,No,Remote,4543
24544,Employee_1383,Female,54,Legal,Director,PhD,Gurgaon,₹52153.04,340,7,29,2,2024/03/26, Resigned ,Yes,On-site,4544
24545,Employee_314,Male,,legal,Analyst,Master,Delhi,₹40473.80,6,4,12,2232,21-11-2024,Terminated,Yes,Hybrid,4545
24546,Employee_1108,Male,52,,Senior Engineer,High School,Delhi,₹21983.31,2,6,13,16,2021/07/07,On Leave,No, On-site ,4546
24547,Employee_1092,Female,55, Sales ,Intern,High School,Delhi,₹107863.04,19,4,19,25,2019-12-22,Terminated,No,Remote,4547
24548,Employee_1219,Male,9548,Sales,Intern,PHD,Mumbai,₹99618.67,14,-10,0,180,23/08/2021,ACTIVE,No,On-site,4548
24549,Employee_1221,Male,52,Finance,Senior Manager,PhD,Bangalore,₹72665.31,9,7,,9,25-02-2015,Resigned,No,Hybrid,4549
24550,Employee_841,Male,58,Product,Analyst,bachelor,Ahmedabad,₹118773.87,35,8,7,6,31-03-2016,Resigned,Yes,Remote,4550
24551,Employee_588,Male,38,Operations,Manager,PhD,Kolkata,₹47076.27,15,3,25,18,07-04-2023,On Leave,Yes,On-site,4551
24552,Employee_472,MALE,27,hr,Executive,,Ahmedabad,₹80698.81,12,4,2,19,23/05/2017,RESIGNED,Yes,Hybrid,4552
24553,Employee_75,Female,43,Sales,EXECUTIVE,Bachelor,No@da,₹89612.53,11,9,23,6,2016-05-02,resigned,Yes,Hybrid,4553
24554,Employee_1407,,61,Product,Analyst,Bachelor,Mumbai,₹81542.42,13,1,4,25,N/A,,,On-site,4554
24555,Employee_906,Male,55,Operations,Engineer,BACHELOR,,₹166978.42,31,3,2,15,2022-06-05,Terminated,YES,hybrid,4555
24556,Employee_800,Female,54,Operations,Intern,PhD,Hyderabad,₹85418.62,11,5,22,-23,02/08/2015,On Leave,,Hybrid,4556
24557,Em@loyee_914,Male,61,Sales,engineer,bachelor,Chennai,₹121638.00,30,3,5,1,22-01-2017,Terminated,NO,Hybrid,4557
24558,Employee_130,,60,,Senior Manager, PhD ,Hyderabad,₹49772.84,4,7,29,11,2022/09/01,Terminated,No,on-site,4558
24559,Employee_26,Female,22,Legal,Manager,Bachelor,Chennai,118523.49,34,1,27,22,2020/11/19,Active,No, On-site ,4559
24560,Employee_583,Male,51,Sales,Executive,Bachelor,Chennai,₹122604.01,34,8,20,14,11/04/2024,On Leave,Yes,On-site,4560
24561,Employee_490,Male,53,Sales,Manager,,Delhi,₹186538.27,32,9,1,9,2020-11-21,Resigned,No,Hybrid,4561
24562,Employee_246,Male,23,Finance,Intern,Bachelor,Gurgaon,₹93626.78,13,7,18,-7,2015-09-22,Terminated,No,,4562
24563,Employee_1495,Female,46,Operations,Senior Analyst,,  Kolkata  ,₹140116.82,32,2,19,24,07/05/2018,Active,YES,Remote,4563
24564,Employee_4,FEMALE,35,HR,Intern,Master,Mumbai,₹155016.33,35,10,10,17,2015-05-05,Active,No,On-site,4564
24565,Employee_212,Female,2205,Legal,Analyst,Bachelor,Noida,₹55970.23,13,,15,4,2021-04-06,,Yes,Hybrid,4565
24566,Employee_990,male,56,Sales,Engineer,High School,Hyderabad,₹139287.93,19,1,26,22,25-10-2017,Resigned,Yes,Remote,4566
24567,Employee_624,Male,,Product,Senior Manager,Bachelor,Delhi,₹174719.42,21,7,13,7,27/04/2020,RESIGNED,No,On-site,4567
24568,Employee_1268,Female,61, Operations ,Manager,Master,Ba#galore,₹222822.90,27,3,25,6,2017-05-25,Active,no,,4568
24569,Employee_549,Female,39, Sales ,Senior Manager,master,Noida,₹36644.96,2,10,4,14,2021/09/10,Active,no,On-site,4569
24570,Employee_1049,Male,-40,Marketing,Senior Analyst,High School,  Hyderabad  ,₹71621.46,7,3,20,4,17-12-2015,Active,No,,4570
24571,Employee_1002,Female,35,Product,senior manager,Master,Delhi,,26,1,3,20,18-03-2022,Resigned,Yes,On-site,4571
24572,Employee_1492,,61,Marketing,INTERN,Master,Kolkata,₹16198.70,0,10,16,15,TBD,Resigned,No,Remote,4572
24573,Employee_920,male,55,Engineering,Senior Analyst,Bachelor,Mumbai,₹200795.21,35,7,,18,2023-03-12, Resigned ,No,Remote,4573
24574,Employee_1272,Female,46,Marketing,Senior Analyst,High School,Kolkata,₹63725.29,9,4,,2,2023/05/11,Resigned,YES,Hybrid,4574
24575,Employee_927,Male,31,LEGAL,Intern,Master,Mumbai,₹23647.75,1,10,18,9,2023-04-29,Resigned,No, On-site ,4575
24576,Employee_1135,Male,24,HR,senior engineer,PhD,Bangalore,₹212267.34,31,2,22,16,18/12/2015, Resigned ,No,On-site,4576
24577,Employee_522,,61,Legal,Engineer,Master,Hyderabad,₹131091.28,14,7,3,20,26/12/2016,Active,Yes,Remote,4577
24578,Employee_203,Female,60,Legal,Senior Analyst,Master,Delhi,₹85619.19,31,9,11,24,2016-04-14,Terminated,No,On-site,4578
